ENSG00000170801,1.951804748,9982
ENSG00000150201,1.9493074038,5151
ENSG00000196550,1.9484688609,14901
ENSG00000075218,1.9470545653,894
ENSG00000036565,1.9434569644,13675
ENSG00000196421,1.9422080284,5110
ENSG00000123975,1.9421527729,17133
ENSG00000184986,1.9401303088,15992
ENSG00000186564,1.9401101774,7719
ENSG00000204052,1.9363190666,9988
ENSG00000186193,1.935505552,479
ENSG00000204866,1.935442775,4025
ENSG00000231133,1.930575503,762
ENSG00000171631,1.9274019244,18762
ENSG00000140284,1.9266612601,13637
ENSG00000167105,1.9227145585,15086
ENSG00000172366,1.9226647964,14651
ENSG00000117984,1.9217033393,13832
ENSG00000169241,1.9181756566,16920
ENSG00000049283,1.9165487823,331
ENSG00000152377,1.9163490005,15519
ENSG00000143355,1.9161815774,12858
ENSG00000130433,1.9146795197,14026
ENSG00000187140,1.9143495209,3433
ENSG00000182747,1.9124888245,13494
ENSG00000164220,1.9121416078,8464
ENSG00000107731,1.9118096289,1793
ENSG00000177807,1.9111783713,7188
ENSG00000255974,1.9089121253,13312
ENSG00000196787,1.9071898233,12853
ENSG00000108511,1.9022983829,3253
ENSG00000135625,1.8989176238,15394
ENSG00000169436,1.8973002383,11356
ENSG00000188389,1.8966294463,17541
ENSG00000089692,1.896203643,994
ENSG00000090534,1.8949244825,8695
ENSG00000171450,1.8936588629,4154
ENSG00000143320,1.8926615383,6859
ENSG00000124334,1.8913997521,10550
ENSG00000123364,1.8901185026,3609
ENSG00000232434,1.8898745693,8504
ENSG00000117407,1.8897527385,16967
ENSG00000038945,1.889739998,366
ENSG00000127129,1.8873557499,12202
ENSG00000130427,1.8870012182,13001
ENSG00000089012,1.8850228068,5205
ENSG00000167513,1.8842410209,6525
ENSG00000159217,1.8836818313,12502
ENSG00000185803,1.8828916234,2713
ENSG00000184524,1.8810886473,12737
ENSG00000101003,1.8809907724,1587
ENSG00000130208,1.875990915,3945
ENSG00000186340,1.8745945048,18853
ENSG00000196092,1.8728192374,11858
ENSG00000273542,1.8709213723,4669
ENSG00000228278,1.8697056502,9274
ENSG00000158106,1.8690810678,16759
ENSG00000170231,1.8684070421,17049
ENSG00000177398,1.8660644011,8687
ENSG00000164175,1.8651429444,12767
ENSG00000198569,1.8628013986,17531
ENSG00000229637,1.8602528225,17631
ENSG00000173825,1.8572094823,13998
ENSG00000106236,1.8560345087,11217
ENSG00000197238,1.8503215914,4824
ENSG00000185269,1.8488115429,7737
ENSG00000121211,1.8476315643,11935
ENSG00000124237,1.8473652547,17201
ENSG00000054967,1.8468613664,9726
ENSG00000258947,1.8464764027,6569
ENSG00000168394,1.8423232708,10347
ENSG00000100162,1.8421761432,16836
ENSG00000188624,1.841665925,1471
ENSG00000196553,1.8400702759,8894
ENSG00000109674,1.8382240594,10019
ENSG00000099769,1.8372748594,16164
ENSG00000138160,1.8368148853,8933
ENSG00000109062,1.8327807862,6419
ENSG00000104889,1.8320884038,7729
ENSG00000138829,1.8312739969,9560
ENSG00000174521,1.8301289393,12417
ENSG00000164087,1.8287368526,8195
ENSG00000188486,1.8263653752,14219
ENSG00000133321,1.8248717227,5713
ENSG00000170577,1.8206226189,7700
ENSG00000075461,1.8196379572,10273
ENSG00000160472,1.8165578217,8738
ENSG00000187474,1.8163724349,10512
ENSG00000170819,1.8159973356,11281
ENSG00000179750,1.8143394573,5350
ENSG00000163618,1.8114505622,1982
ENSG00000131096,1.8101218066,5869
ENSG00000240972,1.8083141539,3465
ENSG00000146839,1.808274373,6643
ENSG00000176912,1.8081666317,5317
ENSG00000172724,1.8046491329,2621
ENSG00000198937,1.8046200544,9896
ENSG00000196890,1.8039901524,2704
ENSG00000145423,1.7979806826,8125
ENSG00000153002,1.797831098,18868
ENSG00000165490,1.7954360379,13066
ENSG00000188937,1.7953394604,2149
ENSG00000215834,1.7949419434,1842
ENSG00000158714,1.7948122818,18875
ENSG00000075891,1.7947309023,8248
ENSG00000196684,1.7927205292,15426
ENSG00000163382,1.7892517245,1741
ENSG00000167414,1.7889482825,5944
ENSG00000186818,1.7870592407,1682
ENSG00000102524,1.7857421983,17444
ENSG00000197272,1.7855037559,3372
ENSG00000138615,1.7853132136,6612
ENSG00000186185,1.7818947483,10365
ENSG00000110448,1.7818715924,18074
ENSG00000165935,1.781235666,1076
ENSG00000171345,1.780539072,15474
ENSG00000101194,1.7802437445,10748
ENSG00000169385,1.7800875093,3773
ENSG00000181625,1.7790490945,5710
ENSG00000178342,1.778817166,10098
ENSG00000205363,1.7753195626,11682
ENSG00000105464,1.7727612487,6387
ENSG00000184709,1.7697214015,3978
ENSG00000051341,1.7690213535,16983
ENSG00000188483,1.7681231184,5806
ENSG00000186471,1.7674532789,6216
ENSG00000100298,1.7653275628,18502
ENSG00000254986,1.7648412638,2645
ENSG00000185467,1.764513612,10236
ENSG00000101222,1.763411264,9990
ENSG00000182325,1.7624552249,15393
ENSG00000280799,1.7601503999,8165
ENSG00000127084,1.7598561335,3515
ENSG00000181444,1.7581883756,5311
ENSG00000198598,1.7581602831,17676
ENSG00000275969,1.7578841626,4189
ENSG00000105467,1.7576651982,8872
ENSG00000163808,1.7557898085,3920
ENSG00000196557,1.7552556516,15118
ENSG00000073350,1.7545582156,12319
ENSG00000214725,1.7539630881,12701
ENSG00000104549,1.753671401,8058
ENSG00000173272,1.7530183381,18316
ENSG00000139572,1.7526716514,2029
ENSG00000188833,1.7522524155,11014
ENSG00000189068,1.7515218869,11303
ENSG00000122966,1.7513801116,18302
ENSG00000183273,1.7511529486,12889
ENSG00000141294,1.7508201475,10343
ENSG00000090382,1.7508058404,13485
ENSG00000170743,1.7505998435,14568
ENSG00000140937,1.7486799333,15469
ENSG00000121621,1.7481337941,15932
ENSG00000111799,1.7416652182,1820
ENSG00000214855,1.7410163056,5258
ENSG00000121753,1.740952315,14254
